,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.05567891721542041,0.07854493833054654,0.06382408159462981,0.06296815457330263,0.06321216567506893,0.05156940337945888,0.0734046199330916,0.07237866594178806,0.06291866416125794,0.05835474751866813,0.07413598404954104,0.0784707582386048,0.0628981991526321,0.06427979543122211,0.07843118240280542,0.0786020491761409,0.07781992926113747,0.05845928695091558,0.07853015151252238,0.06430058264898621,0.06414979989028759,0.0629197882724358,0.06979072286142343,0.05521634305895677,0.07474670489012601,0.06429620905609318,0.07514693579551153,0.05147413089970196
12,0.5919026979912014,0.6445035677604677,0.8024651682850561,0.5275607252854161,0.527323006386384,0.6591334527124295,0.7929671607798153,0.8053944150376714,0.6445834333899841,0.6591506885701965,0.6020536959188472,0.7901978613728929,0.5422836837820123,0.5899672240201298,0.657139570026068,0.8055995581087736,0.7306993989572352,0.6590314126627541,0.7354763753492165,0.659141377199577,0.6579230531088562,0.8055377285124741,0.6587329301949448,0.6414989229154628,0.802904875826494,0.8055471594946993,0.5821413043114406,0.5273306401387526
13,2.929110496456706,2.885849773262215,3.6072630432045503,2.3611502718776287,2.3611498144872667,2.9514372681090832,3.607075423241847,3.6073070562762504,2.885849773262215,2.9514372681090832,2.6524533528421097,3.432301085113076,2.6195382323537917,2.361718122011866,2.95142312419174,3.6073122165777685,3.028687134301684,2.9514372681090832,2.9102658728129702,2.951437162557461,2.951432975676457,3.6073122165777685,2.9514372681090832,2.9513332469856364,3.607284909982234,3.6073122165777685,2.6913037894655165,2.3611498144872667
14,3.1767425211464713,3.1278908594942094,3.909768235237105,2.559184345730578,2.5591834304952625,3.198979288119078,3.9096369837133076,3.909850686922332,3.1278908594942094,3.198979288119078,2.90386287610613,3.68519267153833,2.805038421848482,2.5597950364950046,3.198959477087973,3.9098635743677614,3.272351082673295,3.198979288119078,3.1552674587653873,3.198979097445054,3.19897242385421,3.9098635743677614,3.198979288119078,3.1988505640854,3.90979752912301,3.9098635743677614,2.899053838875491,2.5591834304952625
15,5.217146084200701,6.045000632238008,7.405053766515006,7.160118260448201,4.947170316910616,6.182387010243416,7.556250790297509,7.015636809192531,7.529565727728164,7.556249033785697,6.04566702579635,6.832186017411014,6.2055766634394045,4.945995394757651,5.746297595353012,7.556245115413192,7.548815971222287,7.5515361774768985,4.947009798754227,6.165963858180737,4.946674243581573,7.553517162491101,6.182280108688851,5.635218533658117,6.24477835895089,7.556055367098695,6.040303494457991,4.945909608194733
