,0,1
305,102.0,-62790.98674379898
306,103.0,-25566.646886790317
307,103.0,-28346.09717645202
308,103.0,-22881.99945988456
309,104.0,-12753.548042902905
310,104.0,-12737.253769673025
311,104.0,-12724.423937205072
312,105.0,-11876.430156882883
313,105.0,-11870.235172709947
314,105.0,-11862.372001584641
315,106.0,-11580.899290467707
316,106.0,-11579.97805387646
317,106.0,-11590.473036480831
318,107.0,-21926.613653324668
319,107.0,-21938.13897348506
320,107.0,-19260.969517788686
321,108.0,-9874.912094623041
322,108.0,-9871.838576838798
323,108.0,-9874.9039128818
324,109.0,-7715.12043887625
325,109.0,-7723.978334266476
326,109.0,-7726.43666524851
327,110.0,-11781.733812148721
328,110.0,-11761.385239489031
329,110.0,-11764.44758237766
330,111.0,-35843.33670609737
331,111.0,-35838.76664877632
332,111.0,-35838.6365015202
333,112.0,-33103.89332681125
334,112.0,-33102.57566942561
335,112.0,-33105.25361225261
336,113.0,-21293.478474025873
337,113.0,-18584.052548976095
338,113.0,-21289.021147969353
339,114.0,-22437.277230054122
340,114.0,-22448.067873069638
341,114.0,-22455.675958302407
342,115.0,-12567.686644721689
343,115.0,-12555.227069868075
344,115.0,-12568.26535808326
345,116.0,-12264.114533914988
346,116.0,-12260.716301589517
347,116.0,-12253.088088136847
348,117.0,-41361.8484112194
349,117.0,-41368.641899059876
350,117.0,-41374.04614504312
351,118.0,-12050.098215803428
352,118.0,-12054.90340632742
353,118.0,-12109.244339311079
354,119.0,-11417.27079852868
355,119.0,-11421.825843736184
356,119.0,-11415.236755198108
357,120.0,-13215.032113476118
358,120.0,-13184.466709061859
359,120.0,-13204.637836783817
